price,area,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building,price_sqft,city
5200000,1085,2,2,4,Ready to Move,Resale,1,,2,Flat,4792.626728,Noida
5500000,1400,4,3,2,Ready to Move,Resale,,,,Individual House,3928.571429,Ghaziabad
4990000,1050,3,2,2,Ready to Move,Resale,2,Furnished,1,Flat,4752.380952,New Delhi
5000000,1000,3,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat,5000,New Delhi
25000000,2800,5,4,2,Ready to Move,Resale,,Semi-Furnished,,Flat,8928.571429,New Delhi
3820000,860,2,2,,Ready to Move,Resale,,,,Flat,4441.860465,Ghaziabad
33500000,2800,8,9,1,Ready to Move,Resale,1,Furnished,,Flat,11964.28571,New Delhi
3200000,540,2,2,,,Resale,,Semi-Furnished,,Flat,5925.925926,Gurgaon
5500000,903,2,2,2,Ready to Move,Resale,1,,0,Flat,6090.808416,Gurgaon
7830000,1227,2,2,1,Ready to Move,New Property,,,,Flat,6381.418093,Gurgaon
6100000,1210,2,2,3,Ready to Move,Resale,1,,3,Flat,5041.322314,Noida
7000000,1650,3,2,2,Ready to Move,Resale,,,,Flat,4242.424242,New Delhi
5100000,1256,3,2,1,Ready to Move,New Property,,,,Flat,4060.509554,Ghaziabad
4500000,981,2,2,,Ready to Move,Resale,,Furnished,,Flat,4587.155963,Greater Noida
13500000,1300,3,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,10384.61538,Gurgaon
5800000,980,3,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,5918.367347,New Delhi
12500000,1800,4,3,,Ready to Move,Resale,,,,Flat,6944.444444,New Delhi
3000000,750,2,2,1,Ready to Move,Resale,,,,Flat,4000,New Delhi
7500000,1375,2,2,,Ready to Move,Resale,,Furnished,,Flat,5454.545455,Ghaziabad
6800000,1840,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,3695.652174,Greater Noida
7500000,1040,2,2,,Ready to Move,Resale,,Furnished,,Flat,7211.538462,Gurgaon
6300000,1269,2,2,,Ready to Move,Resale,,,,Flat,4964.539007,Gurgaon
6000000,1035,2,2,3,Ready to Move,Resale,,,,Flat,5797.101449,Noida
21500000,2200,4,4,2,Ready to Move,Resale,3,Semi-Furnished,1,Flat,9772.727273,Gurgaon
4200000,1402,3,3,,Ready to Move,Resale,1,,,Flat,2995.720399,Ghaziabad
2400000,840,2,2,3,Ready to Move,Resale,,,,Individual House,2857.142857,Ghaziabad
6600000,950,3,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,6947.368421,New Delhi
5400000,1300,2,2,,Ready to Move,Resale,,,,Flat,4153.846154,Ghaziabad
8500000,1100,2,2,2,Ready to Move,Resale,,,,Individual House,7727.272727,New Delhi
14000000,2150,3,3,4,Ready to Move,Resale,,,,Flat,6511.627907,Gurgaon
2950000,945,2,2,2,Ready to Move,Resale,,,,Flat,3121.693122,Ghaziabad
9600000,1798,3,3,4,Ready to Move,Resale,,,,Flat,5339.265851,Ghaziabad
8900000,1490,3,3,3,Ready to Move,Resale,1,,3,Flat,5973.154362,Gurgaon
7200000,1093,2,2,2,Ready to Move,Resale,1,,,Flat,6587.374199,Gurgaon
7500000,1700,3,2,2,Ready to Move,Resale,,Furnished,,Individual House,4411.764706,Faridabad
3500000,970,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3608.247423,Ghaziabad
8000000,1450,2,2,,Ready to Move,Resale,,,,Flat,5517.241379,Gurgaon
13000000,2500,3,4,3,Ready to Move,Resale,,Unfurnished,,Flat,5200,Gurgaon
4500000,950,2,2,,Ready to Move,Resale,,,,Individual House,4736.842105,Ghaziabad
26000000,1800,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,14444.44444,New Delhi
9500000,1765,3,4,5,Ready to Move,Resale,,,,Flat,5382.436261,Noida
5300000,1085,2,2,,Ready to Move,Resale,,,,Flat,4884.792627,Ghaziabad
3700000,750,2,2,1,Ready to Move,Resale,,Furnished,,Flat,4933.333333,Gurgaon
4500000,1335,3,2,3,Ready to Move,Resale,,,3,Flat,3370.786517,Ghaziabad
7500000,1355,2,2,3,Ready to Move,Resale,1,,,Individual House,5535.055351,Gurgaon
9000000,950,2,2,,Ready to Move,Resale,1,Furnished,,Flat,9473.684211,New Delhi
5500000,1400,4,2,4,Ready to Move,Resale,,,,Flat,3928.571429,Faridabad
5000000,1160,3,2,1,Ready to Move,Resale,,Unfurnished,,Flat,4310.344828,Ghaziabad
32500000,1917,4,4,2,Ready to Move,Resale,2,Furnished,,Individual House,16953.57329,New Delhi
4000000,975,2,2,3,Ready to Move,Resale,,,,Flat,4102.564103,Greater Noida
3800000,760,2,2,,Ready to Move,Resale,1,Semi-Furnished,,Flat,5000,New Delhi
4100000,1365,2,2,2,Ready to Move,Resale,,,,Flat,3003.663004,Greater Noida
4500000,1360,3,2,4,Ready to Move,Resale,,,,Flat,3308.823529,Ghaziabad
9900000,1635,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,6055.045872,Ghaziabad
5900000,1400,3,3,,Ready to Move,Resale,,Unfurnished,,Flat,4214.285714,Faridabad
10900000,1350,3,3,,Ready to Move,Resale,6,Semi-Furnished,,Flat,8074.074074,New Delhi
4050000,995,2,2,4,Ready to Move,Resale,,,,Flat,4070.351759,Greater Noida
25000000,1800,3,3,2,Ready to Move,Resale,,Furnished,,Flat,13888.88889,New Delhi
5500000,1100,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5000,Ghaziabad
4500000,1100,2,2,2,Ready to Move,Resale,1,Unfurnished,,Flat,4090.909091,Faridabad
11500000,1300,3,2,3,Ready to Move,Resale,,,,Flat,8846.153846,New Delhi
2900000,590,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,4915.254237,New Delhi
5800000,1405,3,2,3,Ready to Move,Resale,1,Semi-Furnished,,Flat,4128.113879,Greater Noida
5450000,1459,3,2,3,Ready to Move,Resale,1,,3,Individual House,3735.43523,Noida
10500000,1100,3,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,9545.454545,New Delhi
4500000,900,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5000,New Delhi
4000000,1230,2,2,,,Resale,1,Unfurnished,,Flat,3252.03252,Greater Noida
5000000,1100,2,2,2,Ready to Move,Resale,2,,,Flat,4545.454545,Ghaziabad
4700000,950,2,2,3,Ready to Move,Resale,,,,Individual House,4947.368421,Noida
8000000,1450,4,2,,,Resale,,Semi-Furnished,,Flat,5517.241379,New Delhi
7500000,1500,3,3,,,Resale,,Unfurnished,,Flat,5000,Greater Noida
13000000,1700,3,3,2,Ready to Move,New Property,2,Semi-Furnished,1,Flat,7647.058824,Gurgaon
3300000,825,2,2,2,Ready to Move,Resale,1,,,Flat,4000,Noida
6000000,1512,3,3,3,Ready to Move,Resale,,Unfurnished,,Individual House,3968.253968,Gurgaon
2900000,985,2,2,2,Ready to Move,Resale,,,,Flat,2944.162437,Ghaziabad
8000000,1000,6,2,1,Ready to Move,Resale,,Unfurnished,,Individual House,8000,New Delhi
3090000,950,2,2,2,Ready to Move,Resale,,,2,Flat,3252.631579,Gurgaon
5800000,1200,2,2,3,Ready to Move,Resale,,,,Flat,4833.333333,Faridabad
3700000,850,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4352.941176,New Delhi
6600000,1150,2,2,2,Ready to Move,Resale,1,,,Flat,5739.130435,Faridabad
12500000,1400,3,3,,Ready to Move,Resale,,Unfurnished,,Flat,8928.571429,Gurgaon
4040000,800,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,5050,Ghaziabad
2200000,630,2,2,1,Ready to Move,New Property,,Unfurnished,,Flat,3492.063492,New Delhi
43000000,7000,7,7,3,Ready to Move,Resale,,Semi-Furnished,,Flat,6142.857143,Noida
4200000,830,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5060.240964,New Delhi
4500000,850,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5294.117647,Ghaziabad
4300000,1100,2,2,2,Ready to Move,Resale,2,Semi-Furnished,1,Flat,3909.090909,Ghaziabad
6000000,1536,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,3906.25,Noida
8000000,950,2,2,2,Ready to Move,Resale,,Furnished,0,Flat,8421.052632,New Delhi
9600000,1422,2,2,3,Ready to Move,New Property,,,,Individual House,6751.054852,Gurgaon
4800000,900,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5333.333333,New Delhi
6450000,1705,3,3,3,Ready to Move,Resale,,,,Flat,3782.991202,Greater Noida
12500000,1215,3,3,2,Ready to Move,Resale,,Furnished,,Flat,10288.06584,Gurgaon
12500000,1650,4,3,,Ready to Move,Resale,,Semi-Furnished,,Individual House,7575.757576,Gurgaon
9000000,2000,4,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,4500,Faridabad
4750000,1010,2,2,,Ready to Move,Resale,,,,Flat,4702.970297,Greater Noida
18000000,1450,3,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,12413.7931,Gurgaon
8000000,1300,3,2,1,Ready to Move,Resale,,Unfurnished,,Flat,6153.846154,Gurgaon
2500000,549,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4553.734062,New Delhi
4850000,1270,2,2,,Ready to Move,Resale,,,,Flat,3818.897638,Greater Noida
4600000,850,2,2,1,Ready to Move,Resale,,Unfurnished,,Flat,5411.764706,New Delhi
7990000,950,3,2,2,Ready to Move,New Property,,Semi-Furnished,,Individual House,8410.526316,New Delhi
16500000,2250,4,3,,Ready to Move,Resale,,Semi-Furnished,,Individual House,7333.333333,Gurgaon
6600000,1500,3,2,4,,Resale,1,Semi-Furnished,2,Individual House,4400,Greater Noida
5500000,1000,2,2,2,Ready to Move,Resale,103,,2,Individual House,5500,Noida
5200000,900,3,2,,Ready to Move,Resale,1,,0,Flat,5777.777778,Ghaziabad
4900000,1450,3,2,4,Ready to Move,Resale,1,Semi-Furnished,,Flat,3379.310345,Ghaziabad
3500000,1050,2,2,2,Ready to Move,Resale,1,,2,Flat,3333.333333,Ghaziabad
6000000,1000,2,2,2,Ready to Move,Resale,,,,Flat,6000,Gurgaon
9770000,1855,4,4,6,Ready to Move,Resale,6,,,Individual House,5266.846361,Gurgaon
5500000,1300,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4230.769231,Ghaziabad
3200000,850,2,2,2,Ready to Move,Resale,,,,Flat,3764.705882,Greater Noida
3200000,815,2,2,3,Ready to Move,Resale,,,,Individual House,3926.380368,Ghaziabad
4000000,1065,2,2,3,Ready to Move,Resale,2,Unfurnished,3,Flat,3755.868545,Greater Noida
11500000,1800,3,2,2,Ready to Move,Resale,,Unfurnished,,Individual House,6388.888889,Gurgaon
6900000,1950,4,3,4,Ready to Move,Resale,,,,Flat,3538.461538,Greater Noida
4000000,1300,2,2,,Ready to Move,Resale,,,,Flat,3076.923077,Ghaziabad
5900000,900,3,2,2,Ready to Move,Resale,,Unfurnished,,Flat,6555.555556,New Delhi
3850000,920,2,2,3,Ready to Move,Resale,1,,2,Flat,4184.782609,Noida
13000000,1433,2,2,3,,Resale,,Unfurnished,,Flat,9071.877181,Gurgaon
4000000,1265,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3162.055336,Faridabad
8000000,1830,4,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,4371.584699,Ghaziabad
6000000,1280,3,2,,,Resale,,Semi-Furnished,,Flat,4687.5,Ghaziabad
3800000,950,2,2,1,Ready to Move,Resale,2,,,Flat,4000,Ghaziabad
6600000,1230,2,2,3,Ready to Move,Resale,,,,Flat,5365.853659,Noida
8280000,1758,3,4,,Ready to Move,Resale,2,,2,Flat,4709.897611,Noida
3800000,850,2,2,1,Ready to Move,New Property,,Furnished,,Flat,4470.588235,Greater Noida
3400000,800,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Individual House,4250,Ghaziabad
6870000,1450,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,4737.931034,Greater Noida
3800000,750,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5066.666667,Gurgaon
5900000,950,2,2,2,Ready to Move,Resale,1,,0,Flat,6210.526316,Gurgaon
11000000,1450,3,3,,Ready to Move,Resale,,,,Flat,7586.206897,Gurgaon
2300000,800,2,2,2,Ready to Move,Resale,123,,1,Flat,2875,Ghaziabad
9000000,1604,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,5610.972569,Ghaziabad
11000000,1550,3,3,3,Ready to Move,Resale,,,,Individual House,7096.774194,Noida
5500000,1200,2,2,3,Ready to Move,Resale,1,,4,Flat,4583.333333,Ghaziabad
4500000,1250,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3600,Ghaziabad
3800000,700,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5428.571429,New Delhi
3300000,900,3,2,1,Ready to Move,Resale,1,Semi-Furnished,,Flat,3666.666667,Gurgaon
7500000,1100,2,2,4,Ready to Move,Resale,,,,Flat,6818.181818,Gurgaon
13500000,1980,3,3,,Ready to Move,Resale,,Furnished,,Individual House,6818.181818,Gurgaon
3900000,850,2,2,,Ready to Move,Resale,,Furnished,,Flat,4588.235294,Ghaziabad
3800000,1100,2,2,,Ready to Move,Resale,1,,0,Flat,3454.545455,Ghaziabad
24000000,4000,6,6,1,Ready to Move,Resale,2,,,Flat,6000,Noida
6500000,900,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,7222.222222,New Delhi
3000000,958,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3131.524008,Ghaziabad
12000000,1200,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,10000,New Delhi
3500000,630,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5555.555556,Gurgaon
11500000,1971,3,3,,Ready to Move,Resale,,,,Flat,5834.601725,Noida
8800000,1380,2,2,3,Ready to Move,Resale,1,,4,Flat,6376.811594,Noida
5750000,1572,3,3,,Ready to Move,Resale,,,,Flat,3657.760814,Noida
3400000,1045,2,3,1,Ready to Move,Resale,,,,Flat,3253.588517,Faridabad
4240000,800,2,2,,Ready to Move,Resale,,Furnished,,Flat,5300,Ghaziabad
4800000,650,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,7384.615385,New Delhi
2100000,765,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,2745.098039,Ghaziabad
7000000,1342,2,2,2,Ready to Move,Resale,1,,2,Individual House,5216.09538,Gurgaon
4000000,955,2,2,2,,Resale,,Unfurnished,,Flat,4188.481675,Ghaziabad
3200000,900,2,2,2,,Resale,1,Unfurnished,,Flat,3555.555556,Ghaziabad
7500000,1786,3,2,2,Ready to Move,Resale,,Furnished,,Flat,4199.328108,Faridabad
16000000,1440,3,3,1,Ready to Move,Resale,20,Semi-Furnished,0,Flat,11111.11111,New Delhi
2800000,1050,2,2,3,Ready to Move,New Property,,,,Flat,2666.666667,Ghaziabad
8000000,1500,4,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,5333.333333,Ghaziabad
4500000,850,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Individual House,5294.117647,New Delhi
4200000,1106,2,2,3,Ready to Move,Resale,,,,Flat,3797.468354,Noida
2800000,534,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5243.445693,New Delhi
8500000,1875,3,3,3,,Resale,1,Unfurnished,,Individual House,4533.333333,Gurgaon
14000000,1720,3,3,,,Resale,,Semi-Furnished,,Flat,8139.534884,Gurgaon
4200000,860,2,2,3,,Resale,1,Unfurnished,,Flat,4883.72093,Noida
4150000,1200,2,2,,,Resale,,Semi-Furnished,,Flat,3458.333333,Greater Noida
4800000,1080,3,2,,,Resale,,Semi-Furnished,,Individual House,4444.444444,Faridabad
11000000,1789,3,3,,,Resale,,Unfurnished,,Flat,6148.686417,Gurgaon
40000000,4500,3,4,,Ready to Move,New Property,,Unfurnished,,Flat,8888.888889,Noida
11000000,1700,3,3,4,Ready to Move,Resale,1,,1,Flat,6470.588235,Noida
9500000,1802,3,3,3,Ready to Move,Resale,,,2,Flat,5271.920089,Gurgaon
4200000,800,2,2,2,Ready to Move,Resale,,,,Flat,5250,Ghaziabad
10500000,1600,3,3,3,Ready to Move,Resale,2,,2,Flat,6562.5,Noida
8500000,1000,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,8500,New Delhi
7000000,1770,3,3,,Ready to Move,Resale,,,,Individual House,3954.80226,Gurgaon
3220000,805,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,4000,Greater Noida
2600000,875,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,2971.428571,Greater Noida
3600000,1275,2,2,,,Resale,,Semi-Furnished,,Individual House,2823.529412,Ghaziabad
3000000,890,2,2,3,Ready to Move,Resale,1,,2,Flat,3370.786517,Ghaziabad
2750000,920,2,2,2,Ready to Move,New Property,1,,2,Flat,2989.130435,Ghaziabad
11500000,2000,3,3,,,Resale,1,Semi-Furnished,,Flat,5750,Gurgaon
8500000,1690,3,3,,Ready to Move,Resale,,Unfurnished,,Individual House,5029.585799,Ghaziabad
6700000,1415,3,3,2,Ready to Move,Resale,1,,1,Flat,4734.982332,Ghaziabad
5200000,1150,3,2,,Ready to Move,Resale,1,Furnished,,Flat,4521.73913,Ghaziabad
2800000,800,2,2,2,Ready to Move,Resale,,,,Flat,3500,Ghaziabad
9500000,1510,3,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,6291.390728,Gurgaon
8000000,1263,3,3,3,Ready to Move,Resale,1,,0,Flat,6334.125099,Gurgaon
4200000,1335,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Individual House,3146.067416,Greater Noida
7000000,900,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,7777.777778,New Delhi
8600000,1650,3,2,2,Ready to Move,Resale,,Unfurnished,,Flat,5212.121212,Gurgaon
7000000,1709,3,2,3,Ready to Move,Resale,,,,Flat,4095.962551,Greater Noida
9200000,2400,4,3,4,Ready to Move,Resale,1,Semi-Furnished,,Flat,3833.333333,Greater Noida
10000000,1554,3,3,4,Ready to Move,New Property,,,,Flat,6435.006435,Gurgaon
11500000,1920,3,3,1,Ready to Move,Resale,2,,3,Flat,5989.583333,Gurgaon
3800000,1035,2,2,,,Resale,,Unfurnished,,Flat,3671.497585,Greater Noida
8500000,1803,3,3,2,Ready to Move,Resale,,,,Flat,4714.364947,Gurgaon
3400000,825,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4121.212121,Noida
4800000,1175,2,2,,Ready to Move,Resale,,,,Flat,4085.106383,Noida
9000000,1725,3,3,,Ready to Move,Resale,1,,2,Flat,5217.391304,Gurgaon
8200000,1250,9,4,2,Ready to Move,Resale,,Unfurnished,,Flat,6560,Faridabad
7700000,1420,2,2,2,Ready to Move,Resale,1,,2,Individual House,5422.535211,Gurgaon
3200000,990,2,2,,,Resale,,Semi-Furnished,,Flat,3232.323232,Greater Noida
8400000,1430,2,2,2,Ready to Move,Resale,1,,2,Flat,5874.125874,Gurgaon
5500000,1300,3,3,2,Ready to Move,Resale,,Unfurnished,,Individual House,4230.769231,Faridabad
5400000,1184,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4560.810811,Gurgaon
13000000,1805,3,3,2,Ready to Move,Resale,,Furnished,,Individual House,7202.216066,Gurgaon
2500000,1000,2,2,2,Ready to Move,Resale,,Unfurnished,,Flat,2500,Ghaziabad
6000000,1495,3,3,5,Ready to Move,Resale,1,,2,Flat,4013.377926,Noida
6500000,1225,3,2,,,Resale,,Semi-Furnished,,Individual House,5306.122449,Gurgaon
2800000,1000,2,2,2,Ready to Move,New Property,1,,4,Individual House,2800,Greater Noida
11000000,1900,3,3,3,Ready to Move,Resale,,,,Flat,5789.473684,Ghaziabad
5000000,1006,2,2,,Ready to Move,Resale,,Furnished,,Flat,4970.178926,Ghaziabad
12000000,1800,4,3,2,Ready to Move,Resale,2,Semi-Furnished,,Flat,6666.666667,Faridabad
4000000,960,2,2,,,Resale,,Unfurnished,,Flat,4166.666667,Greater Noida
7200000,1540,3,2,3,Ready to Move,Resale,,,,Flat,4675.324675,Greater Noida
4600000,1082,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4251.386322,Ghaziabad
5100000,1195,2,2,2,Ready to Move,Resale,,,,Flat,4267.782427,Noida
7800000,1650,3,3,,Ready to Move,Resale,1,,2,Flat,4727.272727,Ghaziabad
7950000,1800,3,3,4,,Resale,,Unfurnished,,Flat,4416.666667,Greater Noida
5700000,900,3,2,2,Ready to Move,New Property,1,Furnished,,Flat,6333.333333,New Delhi
9500000,1453,3,2,3,Ready to Move,Resale,,,,Flat,6538.196834,Noida
5560000,1400,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,3971.428571,Ghaziabad
3400000,890,2,2,,,Resale,,Unfurnished,,Flat,3820.224719,Ghaziabad
7500000,1250,3,2,3,Ready to Move,Resale,,,,Individual House,6000,Noida
3550000,850,2,2,1,Ready to Move,New Property,,Semi-Furnished,,Individual House,4176.470588,Faridabad
5800000,1000,3,2,1,Ready to Move,Resale,,Unfurnished,,Flat,5800,New Delhi
8500000,1670,3,3,4,Ready to Move,Resale,,,,Individual House,5089.820359,Noida
3200000,865,2,2,,Ready to Move,Resale,,Unfurnished,,Individual House,3699.421965,Greater Noida
4500000,1000,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,4500,New Delhi
3200000,750,2,2,,Ready to Move,Resale,1,Furnished,1,Flat,4266.666667,New Delhi
5000000,1100,3,2,1,Ready to Move,Resale,,,0,Flat,4545.454545,Ghaziabad
12000000,1640,3,2,3,Ready to Move,Resale,,,,Flat,7317.073171,Gurgaon
7500000,1415,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,5300.353357,Gurgaon
12000000,1150,3,3,,Ready to Move,New Property,1,Furnished,,Flat,10434.78261,New Delhi
5500000,1450,3,2,2,Ready to Move,Resale,1,Semi-Furnished,0,Flat,3793.103448,Faridabad
9500000,1428,3,3,,Ready to Move,Resale,,Unfurnished,,Flat,6652.661064,Faridabad
3800000,650,2,2,1,Ready to Move,New Property,1,,,Individual House,5846.153846,Ghaziabad
2700000,840,2,2,2,Ready to Move,Resale,,,4,Individual House,3214.285714,Ghaziabad
3600000,1290,3,2,,Ready to Move,Resale,,,,Flat,2790.697674,Greater Noida
8500000,1833,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4637.206765,Gurgaon
7500000,915,2,2,2,Ready to Move,Resale,,Semi-Furnished,0,Flat,8196.721311,New Delhi
7400000,1420,2,2,4,Ready to Move,Resale,,,,Flat,5211.267606,Noida
7000000,1600,3,3,4,Ready to Move,New Property,,Unfurnished,,Flat,4375,Noida
7600000,1290,2,2,,Ready to Move,Resale,,,,Flat,5891.472868,Noida
6500000,800,2,2,2,Ready to Move,Resale,,Unfurnished,,Individual House,8125,New Delhi
3500000,1125,2,2,,Ready to Move,Resale,,,,Individual House,3111.111111,Ghaziabad
4500000,1341,3,2,3,Ready to Move,Resale,1,,,Flat,3355.704698,Ghaziabad
9000000,1900,3,3,3,Ready to Move,Resale,,,,Flat,4736.842105,Ghaziabad
5000000,900,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,5555.555556,Gurgaon
12500000,1765,3,3,,,Resale,,Semi-Furnished,,Individual House,7082.152975,Gurgaon
4500000,1290,3,2,3,Ready to Move,Resale,1,Unfurnished,2,Flat,3488.372093,Noida
7600000,1855,4,2,,Ready to Move,Resale,1,,,Flat,4097.03504,Greater Noida
5500000,1500,3,2,2,Ready to Move,Resale,,Unfurnished,,Flat,3666.666667,Faridabad
4100000,606,2,2,2,Ready to Move,Resale,,,,Flat,6765.676568,Gurgaon
3800000,890,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4269.662921,Ghaziabad
5200000,1450,3,2,,Ready to Move,Resale,,,,Individual House,3586.206897,Greater Noida
2800000,700,2,2,,Ready to Move,Resale,1,Semi-Furnished,,Flat,4000,New Delhi
6000000,1264,2,2,,,Resale,,Unfurnished,,Flat,4746.835443,Ghaziabad
3200000,1065,2,2,3,,Resale,,Furnished,,Flat,3004.694836,Ghaziabad
11000000,1400,3,3,1,Ready to Move,Resale,,,,Flat,7857.142857,Gurgaon
17000000,2100,3,3,2,Ready to Move,New Property,,Unfurnished,,Flat,8095.238095,Gurgaon
2700000,920,2,2,3,Ready to Move,Resale,,,,Flat,2934.782609,Greater Noida
7800000,1300,2,2,2,Ready to Move,Resale,1,,2,Flat,6000,Noida
9300000,1650,3,3,,Ready to Move,Resale,1,Unfurnished,,Flat,5636.363636,Gurgaon
4030000,650,2,2,1,Ready to Move,Resale,,Unfurnished,,Flat,6200,Noida
4800000,1300,3,2,,Ready to Move,Resale,,Unfurnished,,Individual House,3692.307692,Greater Noida
4300000,1252,2,2,2,Ready to Move,Resale,,Unfurnished,,Flat,3434.504792,Greater Noida
4700000,1200,3,3,1,Ready to Move,Resale,1,Furnished,0,Flat,3916.666667,Ghaziabad
3600000,1200,2,2,3,Ready to Move,Resale,1,,,Flat,3000,Noida
9500000,1930,3,4,,Ready to Move,Resale,,,,Flat,4922.279793,Gurgaon
4500000,1250,2,2,,Ready to Move,Resale,1,,2,Flat,3600,Ghaziabad
9500000,1700,4,3,4,Ready to Move,Resale,,,,Flat,5588.235294,Noida
4300000,1270,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3385.826772,Greater Noida
10000000,1350,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,7407.407407,Gurgaon
5000000,900,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5555.555556,New Delhi
4800000,1155,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4155.844156,Noida
4500000,1300,3,3,,Ready to Move,Resale,,Unfurnished,,Flat,3461.538462,Ghaziabad
3300000,1200,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,2750,Faridabad
6000000,1100,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5454.545455,New Delhi
4200000,1337,2,2,2,Ready to Move,Resale,,,,Flat,3141.361257,Faridabad
13000000,1100,2,2,2,Ready to Move,Resale,1,Semi-Furnished,,Flat,11818.18182,New Delhi
4000000,850,2,2,,Ready to Move,New Property,,Unfurnished,,Flat,4705.882353,Faridabad
6000000,700,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,8571.428571,New Delhi
4000000,965,2,2,3,Ready to Move,Resale,1,Furnished,4,Individual House,4145.07772,Greater Noida
9000000,1755,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,5128.205128,Ghaziabad
4300000,1075,2,2,2,Ready to Move,New Property,,,,Flat,4000,Greater Noida
6000000,1487,3,3,,Ready to Move,Resale,,Unfurnished,,Individual House,4034.969738,Ghaziabad
4800000,900,2,2,,Ready to Move,Resale,1,Semi-Furnished,,Flat,5333.333333,Gurgaon
6800000,1450,2,3,2,Ready to Move,Resale,,Furnished,,Flat,4689.655172,Greater Noida
5500000,1200,3,2,,Ready to Move,Resale,,Furnished,,Flat,4583.333333,Ghaziabad
3500000,504,2,2,,,Resale,,Furnished,,Flat,6944.444444,Faridabad
6500000,987,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,6585.612969,Noida
4800000,800,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,6000,Ghaziabad
9000000,1710,2,2,,Ready to Move,Resale,,,,Flat,5263.157895,Ghaziabad
13000000,1300,4,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,10000,New Delhi
6500000,1350,3,2,,Ready to Move,Resale,,Unfurnished,,Individual House,4814.814815,Ghaziabad
